x,y,layer1,layer2,voltage1,voltage2,current
3235.31,71.7805,MID_LAYER_2,MID_LAYER_3,0.000320196,0.000320186,0.000103167
3235.31,71.7805,MID_LAYER_3,MID_LAYER_4,0.000320186,0.000320109,0.00016243
3235.31,71.7805,MID_LAYER_4,BOTTOM_LAYER,0.000320109,0.000320092,0.00020804
3235.31,111.151,TOP_LAYER,MID_LAYER_1,0.000320558,0.000320551,8.754e-05
3235.31,111.151,MID_LAYER_1,MID_LAYER_2,0.000320551,0.00032048,0.00014979
3235.31,111.151,MID_LAYER_2,MID_LAYER_3,0.00032048,0.000320466,0.000136952
3235.31,111.151,MID_LAYER_3,MID_LAYER_4,0.000320466,0.000320372,0.000197818
3235.31,111.151,MID_LAYER_4,BOTTOM_LAYER,0.000320372,0.000320355,0.000215648
3235.31,150.521,TOP_LAYER,MID_LAYER_1,0.000320855,0.000320856,-1.18276e-05
3235.31,150.521,MID_LAYER_1,MID_LAYER_2,0.000320856,0.000320877,-4.50089e-05
3235.31,150.521,MID_LAYER_2,MID_LAYER_3,0.000320877,0.000320816,0.000614871
3235.31,150.521,MID_LAYER_3,MID_LAYER_4,0.000320816,0.000320661,0.000326922
3235.31,150.521,MID_LAYER_4,BOTTOM_LAYER,0.000320661,0.000320638,0.000283178
3235.31,189.891,TOP_LAYER,MID_LAYER_1,0.00032112,0.000321098,0.000279013
3235.31,189.891,MID_LAYER_1,MID_LAYER_2,0.000321098,0.000320877,0.00046537
3235.31,189.891,MID_LAYER_2,MID_LAYER_3,0.000320877,0.000320917,-0.000393774
3235.31,189.891,MID_LAYER_3,MID_LAYER_4,0.000320917,0.000320916,2.46125e-06
3235.31,189.891,MID_LAYER_4,BOTTOM_LAYER,0.000320916,0.000320908,9.56973e-05
3235.31,229.261,TOP_LAYER,MID_LAYER_1,0.000321459,0.000321441,0.000225124
3235.31,229.261,MID_LAYER_1,MID_LAYER_2,0.000321441,0.000321281,0.000336355
3235.31,229.261,MID_LAYER_2,MID_LAYER_3,0.000321281,0.00032129,-8.3315e-05
3235.31,229.261,MID_LAYER_3,MID_LAYER_4,0.00032129,0.000321246,9.28339e-05
3235.31,229.261,MID_LAYER_4,BOTTOM_LAYER,0.000321246,0.000321235,0.000134506
3235.31,268.631,TOP_LAYER,MID_LAYER_1,0.000321838,0.000321826,0.000155319
3235.31,268.631,MID_LAYER_1,MID_LAYER_2,0.000321826,0.000321753,0.000154223
3235.31,268.631,MID_LAYER_2,MID_LAYER_3,0.000321753,0.000321728,0.000247555
3235.31,268.631,MID_LAYER_3,MID_LAYER_4,0.000321728,0.000321612,0.000243436
